"",text,original_label,correct_label,emoji_label,emoji_annotation_label1,emoji_annotation_label2,annotation_label1,annotation_label2
618,One of our first meals in Seattle...#Paseo did NOT disappoint @user,5,3,😊,📷,📷,1,1
158,Peas date night Dinner by: pokeutc View by: #SanDiego @ Mt Soledad Veterans Memorial,5,3,😊,📷,🔥,1,0
538,I'm so thankful for all my gifts,5,3,😊,😊,😊,3,3
812,"When ""they"" talkin shit ... @ Los Angeles, California",19,2,😜,😜,😊,2,3
2854,Y'all ain't ready for this #music!!! @user is on @user you are a #f**king…,4,0,🔥,😊,😜,3,2
2045,Just doing my damn thing @user : @user go follow him. @ Wayfare HQ,10,1,📷,😊,🔥,3,0
150,I just had the best nap ever !,5,3,😊,😊,😜,3,2
2570,VALERIA'S XV @ Embassy Suites by Hilton Monterey Bay Seaside,4,0,🔥,📷,😜,1,2
781,#tbt to last week's wedding selfies there's just something about…,19,2,😜,📷,📷,1,1
289,"I think we may be drinking.... but NOT driving, so it's ok #happybirthdaysam #itsagoodlife…",5,3,😊,😜,🔥,2,0
1274,#Repost @user with repostapp・・・Twinsies! # #leasethelife #iphone7plus #lamborghini…,19,2,😜,📷,📷,1,1
2907,It was def @ Las Vegas Strip,4,0,🔥,😊,📷,3,1
2571,"""HOT CHICK 2000"" LIVE ON YOUTUBE Links in our Bio Check it out, share, and let us know what…",4,0,🔥,🔥,😜,0,2
321,Happy Friday! Enjoy your weekend and good luck with finals next week @ Santa Monica College,5,3,😊,😊,🔥,3,0
2788,Feels of Shelter's accoustic version + Language intro was just #ShelterLiveTour…,4,0,🔥,😊,😊,3,3
1919,(3-10-16) .... Another date coming in April. #chainreaction : king_arthur714 @ Chain Reaction,10,1,📷,😊,😊,3,3
750,"Time for some BBQ and whiskey libations. Chomp, belch, chomp! (@ Lucille's Smokehouse Bar-B-Que)",19,2,😜,😊,🔥,3,0
488,Merry Christmas and Happy Holidays! At the Burbank Airport - nice pants! Very festive! @ Bob…,5,3,😊,😊,😜,3,2
1189,even the sidewalks in Portland rock @ Hawthorne,19,2,😜,📷,📷,1,1
2228,Awesome shot of the boys. zahnizzle markususa #XYZ photo cred @user @ Lincoln Park Golf…,10,1,📷,📷,📷,1,1
945,It's Winter in LA! sun drenched studio for our 9am Full Body class with Simone this morning!…,19,2,😜,😊,🔥,3,0
1582,Hello Weekend boxedwater : @user #hello #hellofromtheotherside #weekendshere #friyay…,10,1,📷,😊,😊,3,3
895,This year's gonna be the bestest!!! #cakebytheocean @ Terranea Resort,19,2,😜,😊,🔥,3,0
2556,"Found a Kona Grill in California! (@ Kona Grill in Irvine, Calif)",4,0,🔥,📷,😜,1,2
2672,"#Legacy out now click the link in my bio .. u too can jam dis 832.606.5530 @ Los Angeles,…",4,0,🔥,😊,😊,3,3
180,Guest speaker talking about Hologram. #marketingclass…,5,3,😊,😊,😊,3,3
1615,This guy kills me pocketsizedpixie #raisingsilas @ Robinswood Park,10,1,📷,😜,🔥,2,0
1805,Amazing Viewwwww..... #goldengatebridge #sanfancisco #fog #work #sea #awesome #view #like…,10,1,📷,📷,📷,1,1
2736,Bruh! Va estar Prendido este Viernes en thenewparish Asu Madre! | It's lit this Friday in the Town…,4,0,🔥,🔥,😊,0,3
1080,"Going out on the boat, freezing my booty off #boatinglife #lakehavasu @ Windsor Beach Launch Ramp",19,2,😜,😊,😜,3,2
449,photogra_phi_ thanks @ Marymoor Park,5,3,😊,📷,📷,1,1
207,Your fav body tech is running on 3 hours of sleep,5,3,😊,😊,🔥,3,0
2260,Bomb dust Fries. #fire @ Belly BombZ,4,0,🔥,🔥,🔥,0,0
639,Best wedding gift ever... a13x got us GnR tickets! And cbellucci was here when we got out!!! …,5,3,😊,😊,😊,3,3
1890,So much fun in one picture. : @user @ Universal Studios Hollywood,10,1,📷,📷,📷,1,1
1237,Wow I'm a cheap date one beer and I'm feeling it. dig in yummmm pagliaccistaverna @user,19,2,😜,😊,😜,3,2
1851,#Repost @user home is at a piano. #medicineonwax : @user @ Sonora Recorders,10,1,📷,😊,😊,3,3
1514,wave hugger. : jhphotos12 #coronado #california #westcoast #mermaid #ocean #beach #salty…,10,1,📷,📷,📷,1,1
839,My #vegasgirls are getting ready for the Catalog accessory shoot #locationlocationlocation …,19,2,😜,📷,📷,1,1
1285,Having me some really good shrimp fried rice. #burpple @user #instafood #instafoodapp…,19,2,😜,😊,📷,3,1
1107,"Back at the studio ""Confidence"" oil on canvas, 60""x48"" More to come about my recent…",19,2,😜,😊,😊,3,3
526,Yes PLEASE #BLING #tjmaxx #rhinestones #sassy #sofancy #snazzy…,5,3,😊,😊,😜,3,2
2151,"Fuck Everyone That Don't Like Me ,, Pc :thebencable17 #FUCKLUISZOMBIEKUSH #FTP…",10,1,📷,😜,🔥,2,0
2071,"Be water, my friend by my trap queen @ Runyon Canyon Park",10,1,📷,😊,📷,3,1
540,Let the madness begin!! #whatdidigetmyselfinto @ Vineyard Church of Anaheim,5,3,😊,😜,🔥,2,0
2881,"@user - Nothin Less (feat. Prince Skip) (Link in his bio) @ Los Angeles, California",4,0,🔥,📷,📷,1,1
2997,"thejumpespn preshow with jackson 5, @user and tracy mcgrady. it's lit. #bignumber…",4,0,🔥,🔥,😜,0,2
938,"Happy Saturday, friends!! Some kodiakcakes Power Cakes with a few chocolate chips, apple…",19,2,😜,😊,😜,3,2
1893,handstand everywhere. chrism_arts #handstand #handbalance #marinadelrey #gardenoflife…,10,1,📷,😊,😊,3,3
497,"Brigid and I found Lisa Vanderpump's husband, Ken Todd! Such a nice guy. #vanderpumprules…",5,3,😊,😊,😊,3,3
2862,Night one of convention was straight lit! #nerdlife #comealive @ Grand…,4,0,🔥,🔥,😊,0,3
285,Racing time! Lighting mcqueen #firstrideoftheday #californiaadventure #famliytime…,5,3,😊,😊,🔥,3,0
2240,Frontside nosegrind in San Diego by @user streetboardspain gazpachoboards @user,10,1,📷,📷,📷,1,1
2841,Fire track written today by the super mucho talented @user !! All the r&amp;b I been…,4,0,🔥,🔥,🔥,0,0
1249,To all my POOH'S... words of encouragement to get you through the day! Happy MONDAY @user,19,2,😜,😊,🔥,3,0
1181,"It's all about the Magnums, baby! Holiday must! Wine tasting today 1-5p @user #wine…",19,2,😜,😊,😊,3,3
360,"Man crush everyday! Luh y0oh, b0oboo! Shoutouts to my partner in crime for helping me dig out…",5,3,😊,😜,🔥,2,0
892,Me and my butterbeer in Hogsmeade! @ The Wizarding World of…,19,2,😜,📷,😜,1,2
1224,Must visit @ Universal Studios Hollywood,19,2,😜,📷,📷,1,1
2562,Lit af @user,4,0,🔥,🔥,📷,0,1
1054,Shameless selfie @ Carnival Court,19,2,😜,📷,📷,1,1
2143,"@user @ Laguna Beach, California",10,1,📷,📷,📷,1,1
745,Once I started to cook I was then given this to enjoy @user and a new #brew to try…,5,3,😊,😊,😊,3,3
849,I got the certificate so it's official new PR Anything is…,19,2,😜,😊,😊,3,3
1297,I mean... Should I have been paid for this #promo shot?…,19,2,😜,📷,📷,1,1
2621,Hey come to the Christmas Party at NW Events and Environment!!,4,0,🔥,😊,😊,3,3
1123,"Here is an 8 pour, Irish Coffee! Soooo good... my last night here @ The Buena Vista",19,2,😜,😊,😊,3,3
774,"Well that was fun haha. (@ Baja Sharkeez in Huntington Beach, CA)",19,2,😜,📷,😜,1,2
201,"So excited , just got my mail and I'm a winner!!! Woo Hoo!!!…",5,3,😊,😊,🔥,3,0
1194,Lil snack before I head home @ Pizza Nova,19,2,😜,😊,😜,3,2
2541,What a win leonardodicaprio #climatechange # @ Directors Guild of America,4,0,🔥,📷,😊,1,3
2471,Hot yoga with some hot babes #CorePowerYoga #HotYoga #HotBabes #friendship #skyshaman @user,4,0,🔥,🔥,🔥,0,0
1867,// wish I could be here than doing finals. #streetmeetla #afterhours @ Downtown Los Angeles,10,1,📷,😊,😜,3,2
4,I sure missed Wine Valley @ Wine Valley Golf Club,5,3,😊,😊,🔥,3,0
931,SMILE @user @ Stratosphere Las Vegas,19,2,😜,📷,😊,1,3
1857,#MelaninMonday make sure you check out #WHOSHOTiT Episode 1 LINK IN BIO …,10,1,📷,😊,🔥,3,0
653,This cutie has my vote...what about yours?? /#wcw #bestoftheday #love #beautiful #follow…,5,3,😊,📷,😊,1,3
1048,So excited I got to dress up for faux prom aka your 26th Birthday last night! Love you! #PIC…,19,2,😜,📷,📷,1,1
2924,"Runyon is back open and it's LIT! Literally, thank you sunrise. Also, Happy 100th Bday…",4,0,🔥,🔥,😊,0,3
2785,"My Red Bike is @ San Francisco, California",4,0,🔥,📷,📷,1,1
1475,"Last round of ""Back to Sleep"" Remix TODAY drdancestudio at 5p!! @ Debbie Reynolds Studio",19,2,😜,😊,🔥,3,0
936,I hate traffic in SF!! Best City #sf #nowrongwaysf @ Lombard Street San Fracisco,19,2,😜,😜,🔥,2,0
2543,Cole World Mix on @user,4,0,🔥,📷,😜,1,2
174,"A little coffee, a little work for a while. BUT, distractions are welcome (@ Starbucks in West Hollywood, CA)",5,3,😊,😊,😊,3,3
445,"My special place #saturday #writersofinstagram #astridbarbour #desk ##home @ Santa Monica,…",5,3,😊,📷,📷,1,1
237,I guess that's about right keep you on your toes. #aquarius @ Lane…,5,3,😊,😊,😊,3,3
1427,"Bay to Breakers Sunday with this old dude finished in the top 10% at 3,989th out of the 40,000…",19,2,😜,😊,🔥,3,0
1568,"This is soooo cute! Best friends, jolyngrouporders 2 years in a row!! Thx summurrr for the Oh…",10,1,📷,😊,😊,3,3
2851,"Evening workout with wilhelmfit focused on legs, legs, legs!! #legdayz #feeltheburn @ LVAC",4,0,🔥,😊,🔥,3,0
2555,Just a little crowded. Branden &amp; Kaitlyn are in there somewhere.…,4,0,🔥,😊,😊,3,3
2078,Son and I go to a waterfall. @user #zepzeppelin @ The Waterfall At Eaton Canyon,10,1,📷,📷,📷,1,1
1373,The most #ginuwine person you'll ever meet. #whiteonrice…,19,2,😜,😊,🔥,3,0
1073,"Don't be fooled, I was wearing sweatpants and Yoda slippers when I took this #yodaonlyoneforme…",19,2,😜,😜,😜,2,2
1916,What a team! The Los Angeles County #GAFESummit #SQUAD! ( :@jheil65) #theta360 #instagood…,10,1,📷,😊,🔥,3,0
1858,•craving adventure• : edwarddeleon @ DTLA Downtown Los Angeles,10,1,📷,📷,🔥,1,0
394,"Heading out to my home town, Amarillo Texas grit.scooters @user elytsfootwear…",5,3,😊,😊,😊,3,3
1250,"Final answer &amp; I'm sticking to the script @ Las Vegas, Nevada",19,2,😜,😊,😜,3,2
113,This is me @user with a very special lady whom I'm proud to call my friend I love…,5,3,😊,📷,🔥,1,0
1891,For those who don't already know.. We're actually triplets. : @user @ SoulCycle Newport…,10,1,📷,😜,😜,2,2
2579,Feel the Vern yet? First live set was too lit! Thank you for your support fam!! #edm #dubstep…,4,0,🔥,🔥,😊,0,3
1062,"See, Critics can be fun and glamorous so much fun at criticschoice…",19,2,😜,😊,😜,3,2
1326,...shenanigans with Lady D!!! D has held me hostage all day! 1st Man Cave 2nd Xen Lounge now we…,19,2,😜,😜,😊,2,3
1401,This place is gorgeous. Wish @user was here to enjoy it with me and my mom. #toldyou…,19,2,😜,📷,😊,1,3
2760,"Some women are lost in the fire. This woman was built from it. I am blessed for the hardships,…",4,0,🔥,🔥,🔥,0,0
2848,Lit #werejustbusyliving #cookieschristmasparty @user @user @ The Warfield,4,0,🔥,🔥,😜,0,2
2595,Last night at jingle ball was AWESOME #kiisjingleball #justinbieber…,4,0,🔥,😊,🔥,3,0
2470,Don't miss today's class!! I'm teaching a Collab with my Bro theofficialsincere!!…,4,0,🔥,😊,😊,3,3
1299,"Work, work, work, work, work @ Granite Bay, California",19,2,😜,😊,🔥,3,0
616,Brotherly love! Gary and Larry or is Larry and Gary?? Great guys and a joy to photograph!…,5,3,😊,📷,📷,1,1
410,@ Mad House Comedy Club,5,3,😊,📷,📷,1,1
2756,We filming so dress up and bring friends and family it's going to be a really dope Show…,4,0,🔥,😊,🔥,3,0
628,Disneyland. @ Disney California Adventure,5,3,😊,📷,📷,1,1
997,"Not sure this is what Shepard Fairey meant @ Los Feliz, Los Angeles",19,2,😜,😊,😊,3,3
1859,"God's creation (me). : @user @ Coeur d'Alene, Idaho",10,1,📷,📷,🔥,1,0
883,New look or nah? Thoughts? #scruffles @ Carlton Park Apartments,19,2,😜,😊,😊,3,3
2276,This guy is insane! #Bakersfield #Adventures #Riverwalk @ Riverwalk Park,4,0,🔥,📷,😜,1,2
2895,Go slap this new @user got some surprises comin in the very near future! #producer…,4,0,🔥,😊,🔥,3,0
1234,#Funners with #VH1's #lhhhollywood star @user #EmpireWednesday #GoodTimes #GoodVibes …,19,2,😜,📷,🔥,1,0
307,Lunch with my brother and friends. I don't get to see my brother enough so this is a treat. (@ Feast Buffet),5,3,😊,😊,🔥,3,0
1726,The most amazing harvest with the most knowledgeable scientist #RCC3 the epic by @user,10,1,📷,📷,🔥,1,0
1476,Being a kid and having fun with friends. With @user lilyrosesilver @user at…,19,2,😜,😊,😊,3,3
896,Venice &amp; Camaro &amp; Me #venicebeach #camaro #night @ Venice Beach,19,2,😜,📷,📷,1,1
2666,You can always count on @user to bring that #airimitatesreality #bob #air #rap #hiphop…,4,0,🔥,😊,😜,3,2
1611,"Great trip to Laguna Beach today. saaaaaamuel @ Laguna, California",10,1,📷,📷,😜,1,2
116,Late post: it was definitely a great experience to work at the #pensadoawards !!! #work #imback…,5,3,😊,😊,🔥,3,0
1275,Today I'm using monzo in the Happiest Place on Earth @ Disney California Adventure Park,19,2,😜,😊,😊,3,3
1339,The crazy bunch getting ready for Christmas at Walmart #instatravel #instagood #instahappy…,19,2,😜,😊,📷,3,1
648,Happy Wednesday #happywednesday #happiness #smile #smile #life #lifegood #lifestyle…,5,3,😊,😊,😊,3,3
1829,Another shot from the one and only @user . #XBphotography #downtownsandiego #night…,10,1,📷,📷,📷,1,1
1232,Obviously we were passing time (and maybe gas) #weird #weirdos @ The Hollywood Palladium,19,2,😜,😊,😊,3,3
2549,"#IndustryThursdays was Lit last week! Don't miss out this Thursday, come and have a great time.…",4,0,🔥,🔥,🔥,0,0
1382,at it again #luckybastard #youshouldbehere #placetobe #neverstopexploring #winelover #dinner…,19,2,😜,🔥,😊,0,3
1471,"@ Los Angeles, California",19,2,😜,📷,📷,1,1
1456,That one time I turned into cardboard #Biffle @ Troubadour,19,2,😜,😊,😊,3,3
821,Homespun Applesauce &amp; photo bombing Derickson @ Flik's Flyers,19,2,😜,📷,📷,1,1
1207,This is how I do the day before Thanksgiving #innout #comfortfood #cheeseburger #burger…,19,2,😜,📷,😜,1,2
597,@user email hello@lstnsound.co and we'll get you set up,5,3,😊,😊,😊,3,3
1085,Fitness don't stop just because I'm on holiday! (@ Barry's Military Inspired Workout - @user,19,2,😜,😊,🔥,3,0
1000,(at @user [pic] —,19,2,😜,📷,📷,1,1
408,Finally able to visit The Leaning Tower of Pisa featuring my tía in the back. #bucketlist @user,5,3,😊,📷,📷,1,1
2011,6 Looks with Tiffany Da SilvaModel: positiph : @user,10,1,📷,😊,📷,3,1
522,Got to interview comedian @user today @user tmz_tv #livingthattvlife @ The…,5,3,😊,😊,😜,3,2
2035,: chasechroniclesI almost never go in with a plan and minimal preparation. Every set is…,10,1,📷,😊,🔥,3,0
1826,You know how happy this makes me #architecture #bnw #blackandwhite #travelblog #travel…,10,1,📷,📷,😜,1,2
1112,@user ask me when I see you.,19,2,😜,😊,😊,3,3
1292,Soft top tree shopping 3 years in a row #smartDecisions @ St.…,19,2,😜,😊,😊,3,3
1314,This is my old house that I grew up at remodeled of course #Leschi area of 32nd…,19,2,😜,📷,😊,1,3
1616,family bonding in half moon bay! Here is a picture of my dog : @user @ Arata's,10,1,📷,😊,📷,3,1
1915,"Tasty turns to be had thanks to 5"" of fresh overnight with more to come! : @user",10,1,📷,😊,😜,3,2
2929,"""CCC"" MUSIC VIDEO OUT NOW SHOT BY @user !!! #pressplay^Stay focused &amp;…",4,0,🔥,😊,📷,3,1
2454,New @user &amp; @user #howyoufeelin @ Napa Valley,4,0,🔥,📷,📷,1,1
2974,"Style is not a display of wealth, but an expression of imagination ---hair to dye for …",4,0,🔥,😊,😊,3,3
2308,"Spinning private event tonight for NYLONs ""IT"" girl issue it's lit @user @user @user",4,0,🔥,🔥,😜,0,2
2234,Take a second to think about how blessed you are. #facts | lyndoneugene @ Santa Monica Pier,10,1,📷,😊,😊,3,3
2048,Find your niche and #djson1 in it! Base: Matt Lyons : @user Stay tuned for the start date of…,10,1,📷,😊,😊,3,3
302,#isaacAperaza #missyoumyboy like if it was #yesterday but one of these days #onesweetday @user,5,3,😊,😊,🔥,3,0
248,"Filipino Thanksgiving @ Balboa Park, San Francisco",5,3,😊,📷,😊,1,3
1641,The dance party of all dance parties with @user at @user #chbp #chbp2016 :…,10,1,📷,😊,😜,3,2
2906,Revenge is best served HOT I live for the makeover ! Super excited to be apart of…,4,0,🔥,🔥,🔥,0,0
2814,28-1 #DubNation #Warriorswhiteout #nbaxmas @ Oracle Arena,4,0,🔥,📷,🔥,1,0
2882,Dumbbell Row #vaporX5intensitygiveaway @user #bodybuilding #bodybuilder #fitness…,4,0,🔥,📷,🔥,1,0
1027,"This week's song, ""Goldstone"". Should have called it ""Goldrock"" @user @ Ganges Harbour",19,2,😜,😊,😊,3,3
2745,Hot Sauce Heaven #fire #awesomesauce #yum #ilovehotsauce #foodie #spicy #caliente @ Original…,4,0,🔥,🔥,🔥,0,0
71,Morning rituals #yerbabuenagardens @ Yerba Buena Center for the Arts,5,3,😊,😊,😊,3,3
439,Our beautiful community and club house decorated for the holidays. Just lovely #Villa…,5,3,😊,😊,😊,3,3
1654,: @user @ Tony Awards On CBS,10,1,📷,📷,📷,1,1
1658,Treating Hip-Hop shows like its heavy-metal!..... #Skanking Hard!!!! #Ska shit! | - @user,10,1,📷,😜,🔥,2,0
2262,"ITS #leoseason #happybirthday to ME! Two more hours! @ Los Angeles, California",4,0,🔥,😊,😜,3,2
325,"Last picture of today's makeup is 3 posts a day too much? Idk I feel weird about it, like I wonder…",5,3,😊,📷,📷,1,1
141,Had a wonderful 7 mile hike with my dad today!! @ Ira Spring Trail,5,3,😊,😊,😊,3,3
1853,"missing this kid already. Kill it in Israel, my friend. • squarezville…",10,1,📷,😜,🔥,2,0
1137,"Time to dance!!! (@ Hyde Bellagio in Las Vegas, NV)",19,2,😜,📷,😜,1,2
1421,"It's kinda like the first day of school @ Seattle, Washington",19,2,😜,😊,😊,3,3
1056,If ya got it....flaunt em @ Casa Stein,19,2,😜,😊,🔥,3,0
2068,Operation Tap - The Future - Brittney @user /// @user ///#MEEKS…,10,1,📷,😊,😊,3,3
2254,"I love love travelling, even when temperatures are (43 degrees in Vegas). Happy I brought a…",4,0,🔥,🔥,😊,0,3
382,"Home (@ The Mission in San Francisco, CA)",5,3,😊,📷,📷,1,1
1233,To filming on the #warnerbrothers #backlot #gatsby style #makeup #hair by me @user,19,2,😜,📷,😊,1,3
1417,Getting back at it! Spin classes to shed Europe pounds #letsgo #staymotivated NEW VIDEO is now LIVE!…,19,2,😜,🔥,📷,0,1
1407,All she wanna do is party. @ Las Vegas Strip,19,2,😜,📷,😜,1,2
1394,@ Golden Gate Bridge,19,2,😜,📷,📷,1,1
503,Winna winna chicken dinna #donergrill #delivery @ Doner Mediterranean Grill,5,3,😊,😊,😜,3,2
1537,": fd_photo_and_video @ Studio City, California",10,1,📷,📷,📷,1,1
688,Thank you @user for being an awesome example to others Love Marie Nicole @ My Dance…,5,3,😊,😊,😊,3,3
1751,Had to take a break from driving to fully appreciate last night's golden hour. : activefocus…,10,1,📷,😊,😊,3,3
2501,"look-book coming soon. #HCLA @ Los Angeles, California",4,0,🔥,📷,🔥,1,0
856,Great #personalizedplates I saw today @ City Of Marina Del Rey,19,2,😜,📷,🔥,1,0
1396,"check urself b4 u shrek urself @ Los Angeles, California",19,2,😜,📷,😊,1,3
2286,"100% yucateco! Dam I love my yucatecan roots, the food is straight #comidayucateca…",4,0,🔥,😊,😊,3,3
46,Smile. It's the second best thing you can do with your lips. @ Stained Glass Wedding Chapel,5,3,😊,😊,😜,3,2
1488,Let's have fun together @ Rage Night Club,19,2,😜,😊,😜,3,2
2500,"""GangBanging Is DeAd:The Official Mix-Tape - Hang it up"" #Click #Linkinbio #Its #Lit #50cent…",4,0,🔥,🔥,😊,0,3
2947,Spotted that fire -- photogal731 #firelookout #intothewild…,4,0,🔥,🔥,🔥,0,0
1164,"I have two travel stories I haven't posted yet this year I'll try to hit ""publish"" before the…",19,2,😜,😊,😊,3,3
193,The view today. #theoasis #home #lasvegas #vegaslife #pool #spring #clouds #cloudporn…,5,3,😊,📷,📷,1,1
2813,28-1 #DubNation #Warriorswhiteout #nbaxmas @ Oracle Arena,4,0,🔥,📷,🔥,1,0
2796,Clarinets at the Beat $C Bonfire! It'll be 4 years in a row Saturday. …,4,0,🔥,😊,😊,3,3
1012,Make sure to grab a Gold Rush gift certificate! Always the best gift idea #goldrushtattoo…,19,2,😜,😊,😊,3,3
133,"Adventuring down the #PCH with good company @ McWay Falls, Big Sur, CA",5,3,😊,😊,😊,3,3
1349,"Fat free! @ Renton, Washington",19,2,😜,😊,🔥,3,0
2102,SendFoodNotNudes.001 : @user #lexscope @ Lucky Strike,10,1,📷,📷,🔥,1,0
1985,"Hitch'n a ride to lunch. #snowpacalypse2016 #kodak #portra800 : @user @ Portland, Oregon",10,1,📷,📷,😜,1,2
760,"Spent the day looking at open houses, oh the joy.",19,2,😜,😊,😊,3,3
1661,Smith rock 2016 : @user @ Smith Rock State Park,10,1,📷,📷,🔥,1,0
1700,Spencer rooman663 and pk @user on a sunset sesh in ventura winter hoody…,10,1,📷,📷,😊,1,3
2050,Loving the pink napkins and silver napkin ring combination! || : @user #floral…,10,1,📷,😊,😊,3,3
424,Im loving broadway every single day and night #MondayNight #RestDayTomorrow #Cheers @ Broadway…,5,3,😊,😊,😜,3,2
2707,Forearm pump is on @ SLO Op Climbing,4,0,🔥,😊,🔥,3,0
1839,Can't wait to share the Business Tour of Lifted on my site this week! Stay tuned. : maxm50…,10,1,📷,😊,🔥,3,0
2217,"Thank You L.A.!((( cesar_garciah ))) @ Los Angeles, California",10,1,📷,📷,🔥,1,0
486,So great to see these three guys back on the stage together. Lots of history with these 3 …,5,3,😊,📷,🔥,1,0
2415,"SPOKANE! Tonight we RIOT (@ The Pinnacle in Spokane, WA)",4,0,🔥,😊,😊,3,3
2111,"As much as I love shooting guys, it's been really awesome to have some ladies in front my ,…",10,1,📷,😜,😊,2,3
283,Eating ice cream at night is the best,5,3,😊,😊,😜,3,2
2164,Big thanks to @user for always supporting the scene with his great photos! #tribalseeds…,10,1,📷,📷,📷,1,1
185,Silly swirl @ Universal Studios Hollywood,5,3,😊,📷,😜,1,2
545,Mornings with Beau @ Grace Cole Nature Park,5,3,😊,📷,😊,1,3
592,Happy Holidays from me &amp; my family to everyone out there hope you all have a fun &amp; safe…,5,3,😊,😊,😊,3,3
2473,First one deleted... Prom was lit and my date was #prom2k16 @user,4,0,🔥,🔥,🔥,0,0
1790,a man of many stories .. old school meets new school .. : @user 3/3 | | one…,10,1,📷,😊,😊,3,3
24,Today's happy place #sonoma #sonomacounty #mywherever #exploring #seetheworld…,5,3,😊,📷,😊,1,3
1907,im not feeling whats been goin on lately. @user #Hi #DontSleepDream #producerlife…,10,1,📷,📷,🔥,1,0
987,Jingle &amp; Mingle holiday party with my boo @user HO HO HO BITCHES! @ Downtown Los Angeles,19,2,😜,😜,😜,2,2
1823,Hello there! - #macromonday #nature #callalily #flowerpower - getolympus #OMD #EM5ii…,10,1,📷,📷,😊,1,3
2252,CHILL VIBEZ @user @user uon.visuals &amp; @user,4,0,🔥,📷,😜,1,2
265,I'm just working but I never forget the end goal @ LA Fitness,5,3,😊,😊,🔥,3,0
229,Hello gorgeous San Francisco! Our view. Beautiful day today #treatyoself2015 @ The Scarlet Huntington,5,3,😊,📷,😜,1,2
1510,Happy Sunday Funday // Swimsuit: @user : @user @ Thompson Hotel,10,1,📷,😊,😊,3,3
2152,"""They Live for Their Careers I'm Gettin Payed for What my Hobby is."" - @user : @user",10,1,📷,😊,😊,3,3
1516,Seelie fae : @user @ Muir Woods Redwood National Park,10,1,📷,📷,📷,1,1
2294,ESCAPE Fri. Dec. 23 at layover510 w/ a 4 hour set by yo girl @user @ The Layover - Music…,4,0,🔥,😊,🔥,3,0
1520,Before making a decision.#seattle #gasworkspark #night : @user @user @ Gas Works Park,10,1,📷,📷,🔥,1,0
1879,Kiwi's not really into it. @user .....#snow #snowday #derp #chihuahuasofinstagram…,10,1,📷,😊,😜,3,2
734,Days like this are the reward for all the 'investments' in time and energy with being a coach. …,5,3,😊,😊,🔥,3,0
1003,Made to work on time #secondjob#letsgo @ Macy's,19,2,😜,😊,🔥,3,0
333,Perks on having a smart bf,5,3,😊,😊,😜,3,2
55,"He is always around us (@ Centennial Hills in Las Vegas, NV)",5,3,😊,📷,😊,1,3
1759,* cue obligatory end of #Con #AwkwardFamilyPhotos * here's to Year 10! #cheers #SDCC #comiccon…,10,1,📷,📷,📷,1,1
2114,Seeing double. #lookup #artimitateslife ( :@dtla_everyday),10,1,📷,📷,😜,1,2
208,You know how I love to post these kind of photos... Duct tape to cover a window on a BM W...…,5,3,😊,📷,📷,1,1
1192,#profilepic #makesmynoselooksmaller @ Sycamore Canyon Trail,19,2,😜,📷,📷,1,1
2226,Nothing quite like a white Christmas. : hannahbrie @ Mt Rose Ski Tahoe,10,1,📷,😊,😊,3,3
1441,Bailey Watches These Strange Canadians @ William Land Park,19,2,😜,😊,😜,3,2
2573,@ House Of Macau,4,0,🔥,📷,📷,1,1
2769,"Eating good tonight (@ Lino's Tacos #1 - Mexican Fast Food in Panorama City, CA)",4,0,🔥,😊,😊,3,3
1014,"Addicted to making these onesies #SewingWithAarin #AarinC @ Los Angeles, California",19,2,😜,📷,🔥,1,0
458,New post is up on #sabrinafashionsens dears !!Hope you will like it !! #kindly…,5,3,😊,😊,😊,3,3
1165,Should I eat prime rib before getting on a 6-hour flight? Thoughts/feelings? (@ Hunters Steak House),19,2,😜,😊,🔥,3,0
621,Supporting beer and small businesses today @ Brews and Brats,5,3,😊,😊,😊,3,3
2269,Sacramento was thank you 1025ksfm for having us back. #102live @user @user @user @user,4,0,🔥,😊,😜,3,2
461,@user I couldn't possibly agree more!,5,3,😊,😜,🔥,2,0
2467,&lt;{ Music Video Alert }&gt;Video Link In BioShot and edited by: oneclickrick aka…,4,0,🔥,📷,📷,1,1
147,ALL KINDS OF HAPPY updating @user pictures with @user so much fun the…,5,3,😊,📷,📷,1,1
819,Anyone wanna wake up at 5am and run with me?,19,2,😜,😊,😜,3,2
2699,"@ Los Angeles, California",4,0,🔥,📷,📷,1,1
959,Aye #myDips @ Hard Summer Music Festival,19,2,😜,📷,😜,1,2
1998,Black x Friday #fashionleftovers #curvystyle #chasingchasity #plussizefashion #plussizesupermodel @user,10,1,📷,😊,🔥,3,0
1104,When in Vegas you wear 4inch heels of course...now I can't walk! Lol #gettheseoff #highheels…,19,2,😜,😊,🔥,3,0
769,Nothing better than my Lambretta! @ Cretins Clubhouse,19,2,😜,😊,😜,3,2
1902,Now on The Dean's List : @user @ Santa…,10,1,📷,😊,🔥,3,0
1195,"Beat the Americans! (at @user in Kent, WA)",19,2,😜,😜,🔥,2,0
932,"Sunset run on the beach , life is good #neverstop #neverstoprunning #neverstopexploring #tnflocals…",19,2,😜,😊,😊,3,3
2671,I Love My Squad. #MobSquadMonday#LosAngelesRams#LAFootball @ Los Angeles Memorial Coliseum…,4,0,🔥,😊,🔥,3,0
995,What to do in LA? Hang out and grill ribs with another midwesterner &amp; @user too …,19,2,😜,😊,🔥,3,0
